RCP_PARTS_DTLS,RCP_NM,RCP_WAY2,LOW_NA,HIGH_PRO,VEGAN,DIETS,new_train
   인분   콜리플라워       고구마  개   양파  개   양고기 부채살         마늘    쪽   단호박  개   올리브유       바질럽드       바질페스토       홀그레인 머스터드       다진 마늘     ,단호박 양고기볶음,찌기,1,1,0,1,"['콜리플라워', '고구마', '양파', '양고기', '부채살', '마늘', '단호박', '올리브유', '바질럽드', '바질페스토', '홀그레인', '머스터드', '마늘']"
홍시      배      탄산수      사이다    ,홍시에이드,기타,1,0,1,1,"['홍시', '배', '탄산수', '사이다']"
낙지      묵은지      콩나물      무      대파     마늘     국멸치     대두유     간장       쌀뜨물         고춧가루   ,낙지묵은지콩나물국,끓이기,1,1,1,1,"['낙지', '묵은지', '콩나물', '무', '대파', '마늘', '국멸치', '대두유', '간장', '쌀뜨물', '고춧가루']"
 반죽재료  강력분       박력분      이스트     소금     달걀      개   무염버터       바나나       밤고구마       물        속재료  삶은 밤고구마       바나나       바나나슬라이스   버터크림재료  삶은 자색고구마       삶은 밤고구마       박력분       달걀      개   버터      물     ,자색고구마 버터크림 빵,기타,1,0,1,0,"['반죽재료', '강력분', '박력분', '이스트', '달걀', '무염버터', '바나나', '밤고구마', '속재료', '삶은', '밤고구마', '바나나', '바나나슬라이스', '버터크림재료', '삶은', '자색고구마', '삶은', '밤고구마', '박력분', '달걀', '버터']"
 반죽재료  블루베리 발효원종       강력분       소금     물        소스  토마토       양송이 버섯      양파      파프리카      로즈마리     식용유       물       토핑  저염치즈     ,치아바타 피자빵,기타,1,0,1,1,"['반죽재료', '블루베리', '발효원종', '강력분', '토마토', '양송이', '버섯', '양파', '파프리카', '로즈마리', '식용유', '토핑', '저염치즈']"
양파       감자       당근       닭가슴살        토마토        코코넛워터        우유        현미밥        올리브유       후춧가루      카레가루       물      그릭요거트       소금        올리브유       올리고당       다진 마늘       카레가루       파슬리가루      ,코코넛워터 토마토카레,끓이기,1,0,0,0,"['양파', '감자', '당근', '닭가슴살', '토마토', '코코넛워터', '우유', '현미밥', '올리브유', '후춧가루', '카레가루', '그릭요거트', '올리브유', '올리고당', '마늘', '카레가루', '파슬리가루']"
단호박  개        달걀  개   맛술      우유      모차렐라치즈       그라나파다노치즈       아몬드 플레이크       꿀       파슬리가루 약간 ,치즈 단호박,찌기,1,0,1,0,"['단호박', '달걀', '맛술', '우유', '모차렐라치즈', '그라나파다노치즈', '아몬드', '플레이크', '꿀', '파슬리가루']"
   인분   양파  개   양송이버섯  개   마늘  쪽   토마토  개   탈리아텔레        말린 토마토  개   다진 파슬리         핑크 페퍼  알   바질잎  장   바게트 약간   물          무        양파  개   다시마         장   올리브유       강황가루       고운 고춧가루         식물성 생크림  컵   두유  컵   후춧가루     ,강황 투움바 파스타,볶기,1,0,1,0,"['양파', '양송이버섯', '마늘', '토마토', '탈리아텔레', '말린', '토마토', '파슬리', '핑크', '페퍼', '바질잎', '바게트', '무', '양파', '다시마', '올리브유', '강황가루', '고운', '고춧가루', '식물성', '생크림', '두유', '후춧가루']"
코다리       무      연근      호박      우엉      느타리버섯      표고버섯      대파     양파      청양고추     쑥갓     홍고추     다시멸치     다시마     들깨가루      마늘       생강       후추가루       천일염     ,코다리 뿌리채소 들깨탕,끓이기,1,1,1,1,"['코다리', '무', '연근', '호박', '우엉', '느타리버섯', '표고버섯', '대파', '양파', '청양고추', '쑥갓', '홍고추', '다시멸치', '다시마', '들깨가루', '마늘', '생강', '후추가루', '천일염']"
배추       대파       가자미       찹쌀가루      식초      맛술      새우젓      다진 마늘      다진 파      월계수잎  장   불린 찹쌀       고운 고춧가루      백후추      잘게 다진 새우젓    ,찹쌀 흰살 생선찜,찌기,1,1,1,1,"['배추', '대파', '가자미', '찹쌀가루', '식초', '맛술', '새우젓', '마늘', '파', '월계수잎', '찹쌀', '고운', '고춧가루', '백후추', '잘게', '새우젓']"
깻잎   장   청경채  단   새우  마리   삼치       생크림        식용 꽃 약간   삶은 감자        녹인 무염 버터       우유       레몬즙      소금      후춧가루      건로즈메리      찹쌀가루      전분       올리브유      설탕      후춧가루      식용유      ,깻잎퓌레를 곁들인 삼치새우,굽기,1,0,1,0,"['깻잎', '청경채', '단', '새우', '삼치', '생크림', '식용', '꽃', '삶은', '감자', '녹인', '무염', '버터', '우유', '레몬즙', '후춧가루', '건로즈메리', '찹쌀가루', '전분', '올리브유', '설탕', '후춧가루', '식용유']"
 필수 재료   참나물       방울토마토  개   스파게티면       참나물 페스토   참나물       잣      올리브유      소금      양념   올리브유    ,참나물페스토 파스타,볶기,1,0,1,0,"['참나물', '방울토마토', '스파게티면', '참나물', '페스토', '참나물', '잣', '올리브유', '올리브유']"
   인분   방울토마토  개   아보카도  개   로메인  장   양파  개   대파        미나리  줌       마늘  쪽   대패삼겹살        치아바타  개   올리브유         후춧가루 약간   간장       꿀       카레가루       고운 고춧가루         플레인 요거트        꿀     ,카레삼겹살 파니니,볶기,1,0,0,0,"['방울토마토', '아보카도', '로메인', '양파', '대파', '미나리', '마늘', '대패삼겹살', '치아바타', '올리브유', '후춧가루', '간장', '꿀', '카레가루', '고운', '고춧가루', '플레인', '요거트', '꿀']"
   인분   어린잎채소  컵   견과류  컵   건두부   장   슈레드 모차렐라치즈  컵   라임청       후춧가루 약간   올리브유       다진 마늘       ,어린잎채소 건두부말이,기타,1,0,1,1,"['어린잎채소', '견과류', '건두부', '슈레드', '모차렐라치즈', '라임청', '후춧가루', '올리브유', '마늘']"
방울토마토      양파     브로콜리      그린빈스      계란      파마산치즈     생크림      마늘       후추     ,토마토 채소 계란찜,찌기,1,1,1,1,"['방울토마토', '양파', '브로콜리', '그린빈스', '계란', '파마산치즈', '생크림', '마늘', '후추']"
배       쪽파     고춧가루     액젓      마늘   ,배 깍두기,기타,1,0,1,1,"['배', '쪽파', '고춧가루', '액젓', '마늘']"
가자미살      두부      양파      대파     후추       전분     바지락      무우      마늘     쑥갓     청홍고추       팽이버섯       물      ,바지락가자미완탕국,끓이기,1,1,1,1,"['가자미살', '두부', '양파', '대파', '후추', '전분', '바지락', '무우', '마늘', '쑥갓', '청홍고추', '팽이버섯']"
 배추      배       대추슬라이스       깐밤       당근        저염양념  조선무       미나리       깐양파        파프리카       황설탕       잣        깐마늘       깐생강       멸치액젓       고춧가루       굵은소금       건표고버섯       국멸치        물      ,저염보쌈김치,기타,1,0,1,1,"['배추', '배', '대추슬라이스', '깐밤', '당근', '저염양념', '조선무', '미나리', '깐양파', '파프리카', '황설탕', '잣', '깐마늘', '깐생강', '멸치액젓', '고춧가루', '굵은소금', '건표고버섯', '국멸치']"
크래비       냉동 새우살       파프리카 빨강  주황  노랑 각각       냉동 아보카도       절임 올리브 그린  블랙      다진 파      다진 마늘      후춧가루 약간   간 파르메산치즈      홀그레인 머스터드      요플레       올리고당    ,새우게살 파프리카롤,기타,1,1,1,1,"['크래비', '냉동', '새우살', '파프리카', '빨강', '주황', '노랑', '냉동', '아보카도', '절임', '올리브', '그린', '블랙', '파', '마늘', '후춧가루', '간', '파르메산치즈', '홀그레인', '머스터드', '요플레', '올리고당']"
게살       수박       가지       적채       브로콜리       두부        우유        꿀      소금      후춧가루      올리브유    ,콩국물소스를 곁들인 게살 냉채,기타,1,1,1,1,"['게살', '수박', '가지', '적채', '브로콜리', '두부', '우유', '꿀', '후춧가루', '올리브유']"
   인분   아스파라거스  개   닭다릿살        방울토마토  개   방아잎  줌       파르메산 치즈       레몬즙         맛간장       잣       마늘  쪽   올리브유  컵   간장  컵   물  컵   사과  개   양파  개   마늘  쪽   대파  대   플레인 요거트  컵   레몬즙         무가당 아보카도 마요네즈       파르메산 치즈       스테이크 시즈닝       파슬리가루 약간 ,방아잎 닭고기말이,굽기,1,1,0,0,"['아스파라거스', '닭다릿살', '방울토마토', '방아잎', '파르메산', '치즈', '레몬즙', '맛간장', '잣', '마늘', '올리브유', '간장', '사과', '양파', '마늘', '대파', '대', '플레인', '요거트', '레몬즙', '무가당', '아보카도', '마요네즈', '파르메산', '치즈', '스테이크', '시즈닝', '파슬리가루']"
   인분   양파  개   토마토  개   새우  마리   쌀   컵   카레가루       황태 머리  개   다시마         장   다진 마늘       파슬리가루         후춧가루       ,새우 카레 빠에야,볶기,1,0,1,0,"['양파', '토마토', '새우', '쌀', '카레가루', '황태', '머리', '다시마', '마늘', '파슬리가루', '후춧가루']"
